protocol,platform,platform_type,distance_km,noise_factor,run,transmission,effective_qubits,sifted_length,raw_key_rate,qber,secure_key_rate,single_qubit_fidelity,two_qubit_fidelity,T1,T2
Six-State,ionq_aria,trapped_ion,10,2.0,7,0.6309573444801932,315,182,0.364,0.11580153766630906,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,8,0.6309573444801932,315,169,0.338,0.12969042655519797,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.0,9,0.6309573444801932,315,160,0.32,0.06719042655519795,0.06983338721753934,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,0,0.6309573444801932,315,169,0.338,0.25494042655519794,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,1,0.6309573444801932,315,176,0.352,0.12258748537872734,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,2,0.6309573444801932,315,149,0.298,0.0049404265551979305,0.26852472509597297,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,3,0.6309573444801932,315,158,0.316,0.07160709322186459,0.057460271826444004,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,4,0.6309573444801932,315,184,0.368,0.11605153766630903,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,5,0.6309573444801932,315,168,0.336,0.25494042655519794,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,6,0.6309573444801932,315,168,0.336,0.06744042655519793,0.07262422456728308,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,7,0.6309573444801932,315,170,0.34,0.06376395596696263,0.08402792311423503,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,8,0.6309573444801932,315,173,0.346,0.12258748537872734,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,10,2.5,9,0.6309573444801932,315,166,0.332,0.19244042655519794,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,0,0.5011872336272722,250,149,0.298,0.07691669909229865,0.04151570978028878,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,1,0.5011872336272722,250,168,0.336,0.25548812766372725,0.0,0.9995,0.987,10000,1000
Six-State,ionq_aria,trapped_ion,15,1.0,2,0.5011872336272722,250,172,0.344,0.18195871589902135,0.0,0.9995,0.987,10000,1000
